location,residential_complex,district,rooms_count,total_meters,floor,floors_count,underground,price,price_for_m
Раменское,Березовая роща,Фрунзенская,1,39.5,2,3,Ипподром,4490000,113670
Раменское,Зелёная околица,Фрунзенская,1,41.0,3,15,Ипподром,6800000,165853
Раменское,Новый Раменский,Западный,1,38.4,22,22,Фабричная,5800000,151041
Раменское,Новый Раменский,Западный,1,36.5,3,21,Фабричная,5500000,150684
Раменское,Не указано,Залинейный,1,42.0,10,14,Фабричная,6400000,152380
Раменское,Десятка,Северный,1,37.7,6,14,Ипподром,5750000,152519
Раменское,Не указано,Западный,1,32.0,1,9,Фабричная,4300000,134375
Раменское,Парк на Фабричной,Залинейный,1,39.4,7,17,Фабричная,6700000,170050
Раменское,Не указано,Западный,1,45.0,1,4,Фабричная,5480000,121777
Раменское,Парк на Фабричной,Залинейный,1,49.0,14,17,Фабричная,7350000,150000
Раменское,Раменский,Западный,1,52.4,8,19,Фабричная,7700000,146946
Раменское,ул. Стахановская 40А,Центральный,1,52.0,2,17,Раменское,9000000,173076
Раменское,Не указано,Центральный,1,32.9,5,10,Ипподром,4900000,148936
Раменское,Не указано,Фрунзенская,1,42.8,5,14,Раменское,5800000,135514
Раменское,Не указано,Западный,1,33.0,5,5,Фабричная,5355000,162272
Раменское,Десятка,Северный,1,39.2,12,17,Ипподром,6500000,165816
Раменское,Солнечный,Залинейный,1,39.3,12,22,Фабричная,6700000,170483
Раменское,Новый Раменский,Западный,1,34.1,19,22,Фабричная,4999999,146627
Раменское,Не указано,Центральный,1,31.7,1,4,Ипподром,4500000,141955
Раменское,Раменский,Западный,1,56.4,7,20,Фабричная,7990000,141666
Раменское,Солнечный,Залинейный,1,43.0,5,24,Фабричная,7200000,167441
Раменское,Не указано,Фрунзенская,1,44.0,3,14,Раменское,6700000,152272
Раменское,Зелёная околица,Фрунзенская,1,46.8,11,15,Ипподром,8200000,175213
Раменское,Не указано,Фрунзенская,1,42.0,16,17,Ипподром,6200000,147619
Раменское,Новый Раменский,Западный,1,38.3,3,21,Фабричная,7000000,182767
Раменское,Северный парк,Западный,1,45.4,9,17,Фабричная,7700000,169603
Раменское,Не указано,Залинейный,1,31.6,3,5,Фабричная,4750000,150316
Раменское,Березовая роща,Фрунзенская,1,39.6,2,3,Ипподром,4200000,106060
Раменское,Не указано,Центральный,1,31.5,2,4,Ипподром,4400000,139682
Раменское,Не указано,Западный,1,28.8,4,5,Фабричная,4900000,170138
Раменское,Раменский,Западный,1,38.1,12,22,Фабричная,6700000,175853
Раменское,Десятка,Северный,1,37.6,5,14,Ипподром,6000000,159574
Раменское,Новый Раменский,Западный,1,38.3,2,20,Фабричная,5249000,137049
Раменское,Не указано,Западный,1,33.0,3,9,Есенинская,5400000,163636
Раменское,Борисоглебский,Западный,1,46.7,4,16,Фабричная,7200000,154175
Раменское,Не указано,Западный,1,31.0,1,5,Фабричная,4790000,154516
Раменское,Новый Раменский,Западный,1,34.5,2,21,Фабричная,5200000,150724
Раменское,Солнечный,Залинейный,1,40.8,1,22,Фабричная,7300000,178921
Раменское,Не указано,Западный,1,34.0,1,10,Есенинская,5500000,161764
Раменское,Березовая роща,Фрунзенская,1,42.0,2,3,Ипподром,5450000,129761
Раменское,Березовая роща,Фрунзенская,1,37.1,3,3,Ипподром,4000000,107816
Раменское,Не указано,Западный,1,30.8,2,3,Есенинская,4300000,139610
Раменское,Зелёная околица,Фрунзенская,1,43.0,16,17,Ипподром,6500000,151162
Раменское,Десятка,Северный,1,36.1,4,17,Ипподром,7700000,213296
Раменское,Солнечный,Залинейный,1,42.0,19,22,Фабричная,7200000,171428
Раменское,Березовая роща,Фрунзенская,1,40.0,3,3,Ипподром,4550000,113750
Раменское,Не указано,Западный,1,31.0,1,5,Есенинская,4900000,158064
Раменское,Не указано,Центральный,1,32.0,2,5,Раменское,4990000,155937
Раменское,Не указано,Западный,1,30.0,1,5,Фабричная,4990000,166333
Раменское,Не указано,Центральный,1,33.0,1,10,Ипподром,5100000,154545
Раменское,Раменское парк,Западный,1,43.0,12,17,Фабричная,7600000,176744
Раменское,Березовая роща,Фрунзенская,1,38.5,2,3,Ипподром,5700000,148051
Раменское,Десятка,Северный,1,39.7,10,17,Ипподром,6200000,156171
Раменское,Не указано,Западный,1,42.0,3,19,Фабричная,5850000,139285
Раменское,Не указано,Центральный,1,40.0,7,17,Ипподром,6990000,174750
Раменское,Не указано,Фрунзенская,1,42.0,3,3,Ипподром,5700000,135714
Раменское,Не указано,Центральный,1,50.0,16,16,Раменское,7250000,145000
Раменское,Не указано,Фрунзенская,1,42.5,6,14,Раменское,8500000,200000
Раменское,Не указано,Центральный,1,42.1,10,10,Ипподром,6400000,152019
Раменское,Березовая роща,Фрунзенская,1,39.3,2,3,Ипподром,4100000,104325
Раменское,Новый Раменский,Западный,1,41.0,18,22,Фабричная,9300000,226829
Раменское,Северный парк,Западный,1,49.1,10,16,Фабричная,6800000,138492
Раменское,Раменский,Западный,1,51.0,5,20,Фабричная,9280000,181960
Раменское,Солнечный,Залинейный,1,41.4,20,22,Фабричная,8200000,198067
Раменское,Березовая роща,Фрунзенская,1,47.0,3,3,Ипподром,5750000,122340
Раменское,Не указано,Центральный,1,34.1,13,14,Раменское,5700000,167155
Раменское,Зелёная околица,Фрунзенская,1,42.0,16,17,Ипподром,6650000,158333
Раменское,Новый Раменский,Западный,1,38.0,8,21,Фабричная,5300000,139473
Раменское,Не указано,Западный,1,44.0,5,17,Фабричная,6990000,158863
Раменское,Раменский,Западный,1,40.9,14,21,Фабричная,7100000,173594
Раменское,Раменский,Западный,1,50.0,13,18,Фабричная,8900000,178000
Раменское,Солнечный,Залинейный,1,57.0,9,22,Фабричная,8500000,149122
Раменское,Новый Раменский,Западный,1,34.7,15,20,Фабричная,6500000,187319
Раменское,Северный парк,Западный,1,39.0,13,23,Фабричная,7150000,183333
Раменское,Северный парк,Западный,1,45.3,4,23,Фабричная,7000000,154525
Раменское,Березовая роща,Фрунзенская,1,40.0,1,3,Ипподром,5599000,139975
Раменское,Не указано,Западный,1,35.0,8,9,Фабричная,4350000,124285
Раменское,Зелёная околица,Фрунзенская,1,44.0,2,17,Ипподром,7000000,159090
Раменское,Березовая роща,Фрунзенская,1,40.8,2,3,Ипподром,4700000,115196
Раменское,Не указано,Центральный,1,34.1,13,14,Раменское,5680000,166568
Раменское,ул. Стахановская 40А,Центральный,1,49.1,2,17,Раменское,8500000,173116
Раменское,Новый Раменский,Западный,1,35.6,2,22,Фабричная,5400000,151685
Раменское,Не указано,Западный,1,30.0,4,5,Фабричная,4680000,156000
Раменское,Северный парк,Западный,1,49.9,17,18,Фабричная,7500000,150300
Раменское,Не указано,Западный,1,34.0,8,9,Фабричная,4350000,127941
Раменское,Новый Раменский,Западный,1,36.2,16,21,Фабричная,7200000,198895
Раменское,Десятка,Северный,1,40.0,7,15,Ипподром,6100000,152500
Раменское,Не указано,Западный,1,33.0,4,5,Фабричная,4290000,130000
Раменское,Не указано,Центральный,1,35.4,12,14,Ипподром,5050000,142655
Раменское,Не указано,Центральный,1,31.7,11,12,Раменское,5500000,173501
Раменское,Солнечный,Залинейный,1,41.5,8,22,Фабричная,6700000,161445
Раменское,Не указано,Фрунзенская,1,39.0,3,3,Ипподром,4249999,108974
Раменское,Не указано,Западный,1,46.0,4,5,Есенинская,6050000,131521
Раменское,Солнечный,Залинейный,1,36.6,6,22,Фабричная,6200000,169398
Раменское,Новый Раменский,Западный,1,37.1,11,21,Фабричная,6600000,177897
Раменское,Новый Раменский,Западный,1,36.8,2,21,Фабричная,6800000,184782
Раменское,Солнечный,Залинейный,1,41.8,22,24,Фабричная,6600000,157894
Раменское,Новый Раменский,Западный,1,36.0,19,22,Фабричная,5100000,141666
Раменское,Солнечный,Залинейный,1,41.0,3,19,Фабричная,6600000,160975
Раменское,Не указано,Залинейный,1,33.6,1,5,Фабричная,5000000,148809
Раменское,Новый Раменский,Западный,1,42.0,10,22,Фабричная,6100000,145238
Раменское,Новый Раменский,Западный,1,36.3,15,19,Фабричная,5150000,141873
Раменское,Новый Раменский,Западный,1,36.2,9,21,Фабричная,5300000,146408
Раменское,Не указано,Центральный,1,34.5,6,12,Раменское,5700000,165217
Раменское,Солнечный,Залинейный,1,44.0,8,24,Фабричная,7150000,162500
Раменское,Новый Раменский,Западный,1,38.0,10,19,Фабричная,5500000,144736
Раменское,Раменский,Западный,1,35.4,10,21,Фабричная,6850000,193502
Раменское,Новый Раменский,Западный,1,39.5,5,21,Фабричная,5600000,141772
Раменское,Березовая роща,Фрунзенская,1,43.0,3,3,Ипподром,4399000,102302
Раменское,Раменский,Западный,1,56.0,14,22,Фабричная,10000000,178571
Раменское,Новый Раменский,Западный,1,38.0,10,21,Фабричная,6900000,181578
Раменское,Не указано,Западный,1,30.5,1,5,Есенинская,5300000,173770
Раменское,Не указано,Западный,1,34.0,8,9,Фабричная,5600000,164705
Раменское,Зелёная околица,Фрунзенская,1,42.1,10,17,Ипподром,8500000,201900
Раменское,Не указано,Центральный,1,35.7,5,9,Раменское,6500000,182072
Раменское,Не указано,Центральный,1,42.0,11,18,Ипподром,7200000,171428
Раменское,Солнечный,Залинейный,1,39.3,8,24,Фабричная,6700000,170483
Раменское,Березовая роща,Фрунзенская,1,40.0,3,3,Ипподром,5300000,132500
Раменское,Березовая роща,Фрунзенская,1,48.0,1,3,Ипподром,4599000,95812
Раменское,Березовая роща,Фрунзенская,1,42.0,2,3,Ипподром,4250000,101190
Раменское,Парк на Фабричной,Залинейный,1,56.1,1,17,Фабричная,7300000,130124
Раменское,Березовая роща,Фрунзенская,1,41.3,2,3,Ипподром,4399999,106537
Раменское,Десятка,Северный,1,40.7,11,14,Ипподром,6250000,153562
Раменское,Березовая роща,Фрунзенская,1,39.4,2,3,Ипподром,5100000,129441
Раменское,Березовая роща,Фрунзенская,1,38.5,2,3,Ипподром,4299000,111662
Раменское,Десятка,Северный,1,36.2,3,15,Ипподром,6650000,183701
Раменское,Не указано,Фрунзенская,1,42.6,3,14,Раменское,6500000,152582
Раменское,Не указано,Центральный,1,35.6,3,14,Раменское,5800000,162921
Раменское,Раменский,Западный,1,31.0,19,22,Фабричная,5990000,193225
Раменское,Зелёная околица,Фрунзенская,1,43.0,8,17,Ипподром,8000000,186046
Раменское,Новый Раменский,Западный,1,39.2,11,22,Фабричная,9000000,229591
Раменское,Новый Раменский,Западный,1,38.3,9,22,Фабричная,6700000,174934
Раменское,Не указано,Фрунзенская,1,39.0,1,3,Ипподром,4900000,125641
Раменское,Березовая роща,Фрунзенская,1,40.0,3,3,Ипподром,4399000,109975
Раменское,Не указано,Залинейный,1,36.5,3,6,Фабричная,6150000,168493
Раменское,Раменский,Западный,1,50.8,14,18,Фабричная,9500000,187007
Раменское,Березовая роща,Фрунзенская,1,39.0,2,3,Ипподром,5700000,146153
Раменское,Солнечный,Залинейный,1,39.6,20,22,Фабричная,7100000,179292
Раменское,Десятка,Северный,2,53.2,15,16,Раменское,11357955,213495
Раменское,Не указано,Центральный,2,50.5,10,10,Ипподром,6820000,135049
Раменское,Не указано,Фрунзенская,2,62.4,4,9,Ипподром,8999000,144214
Раменское,Зелёная околица,Фрунзенская,2,64.0,16,18,Ипподром,9800000,153125
Раменское,Зелёная околица,Фрунзенская,2,66.0,4,17,Ипподром,10000000,151515
Раменское,Не указано,Центральный,2,35.8,1,5,Раменское,4400000,122905
Раменское,Десятка,Северный,2,43.1,9,16,Ипподром,7200000,167053
Раменское,Десятка,Северный,2,40.1,16,16,Ипподром,6200000,154613
Раменское,Не указано,Залинейный,2,58.3,2,14,Фабричная,7900000,135506
Раменское,Не указано,Центральный,2,62.5,5,14,Ипподром,9400000,150400
Раменское,Не указано,Западный,2,45.0,7,9,Фабричная,7000000,155555
Раменское,Не указано,Центральный,2,62.2,16,17,Ипподром,8500000,136655
Раменское,Не указано,Центральный,2,68.0,15,16,Раменское,9100000,133823
Раменское,Не указано,Центральный,2,47.0,3,5,Ипподром,5000000,106382
Раменское,Не указано,Центральный,2,35.3,1,3,Ипподром,5000000,141643
Раменское,Не указано,Центральный,2,57.3,3,5,Раменское,8550000,149214
Раменское,Не указано,Западный,2,44.4,3,5,Есенинская,5300000,119369
Раменское,Не указано,Западный,2,46.5,2,9,Есенинская,4799000,103204
Раменское,Березовая роща,Фрунзенская,2,59.2,3,3,Ипподром,6000000,101351
Раменское,Не указано,Западный,2,46.3,2,5,Фабричная,5390000,116414
Раменское,Не указано,Западный,2,44.5,2,5,Есенинская,4990000,112134
Раменское,Солнечный,Залинейный,2,41.1,5,19,Фабричная,6650000,161800
Раменское,Не указано,Центральный,2,45.9,3,5,Раменское,5600000,122004
Раменское,Не указано,Фрунзенская,2,69.4,3,17,Ипподром,10500000,151296
Раменское,Не указано,Западный,2,80.0,3,17,Фабричная,12500000,156250
Раменское,Не указано,Фрунзенская,2,66.6,12,17,Ипподром,8400000,126126
Раменское,Не указано,Центральный,2,45.1,1,5,Раменское,4950000,109756
Раменское,Новый Раменский,Западный,2,43.0,21,23,Фабричная,6900000,160465
Раменское,Не указано,Центральный,2,45.3,12,12,Раменское,6200000,136865
Раменское,Не указано,Центральный,2,47.7,10,12,Раменское,6500000,136268
Раменское,Не указано,Центральный,2,46.0,9,12,Раменское,7500000,163043
Раменское,Не указано,Залинейный,2,51.4,16,18,Фабричная,9900000,192607
Раменское,Не указано,Западный,2,60.0,1,10,Фабричная,8750000,145833
Раменское,Десятка,Северный,2,41.3,2,16,Ипподром,7800000,188861
Раменское,Новый Раменский,Западный,2,53.0,7,21,Фабричная,8800000,166037
Раменское,Не указано,Центральный,2,56.1,2,14,Раменское,7800000,139037
Раменское,Не указано,Залинейный,2,58.3,9,14,Фабричная,7850000,134648
Раменское,Не указано,Центральный,2,23.1,1,5,Раменское,3790000,164069
Раменское,Не указано,Западный,2,42.1,5,5,Есенинская,5200000,123515
Раменское,Не указано,Западный,2,50.0,2,16,Фабричная,6900000,138000
Раменское,Не указано,Фрунзенская,2,62.1,10,14,Раменское,9700000,156199
Раменское,Не указано,Залинейный,2,43.3,4,5,Фабричная,4500000,103926
Раменское,Не указано,Центральный,2,42.5,4,5,Раменское,5350000,125882
Раменское,Не указано,Западный,2,62.5,5,17,Фабричная,10750000,172000
Раменское,Не указано,Фрунзенская,2,68.0,5,17,Ипподром,9690000,142500
Раменское,Новый Раменский,Западный,2,53.4,2,22,Фабричная,9890000,185205
Раменское,Зелёная околица,Фрунзенская,2,64.7,3,17,Ипподром,9150000,141421
Раменское,Сатурн,Центральный,2,69.6,13,17,Раменское,10550000,151580
Раменское,Не указано,Западный,2,51.0,1,10,Фабричная,6900000,135294
Раменское,Новый Раменский,Западный,2,45.0,19,22,Фабричная,6500000,144444
Раменское,Новый Раменский,Западный,2,43.0,9,22,Фабричная,6900000,160465
Раменское,Новый Раменский,Западный,2,42.9,17,22,Фабричная,7000000,163170
Раменское,Не указано,Западный,2,60.4,1,10,Фабричная,6900000,114238
Раменское,Не указано,Западный,2,54.2,5,10,Есенинская,7000000,129151
Раменское,Сатурн,Центральный,2,74.9,11,17,Раменское,12650000,168891
Раменское,Не указано,Фрунзенская,2,76.6,17,17,Ипподром,11000000,143603
Раменское,Не указано,Центральный,2,54.6,12,12,Раменское,6700000,122710
Раменское,Не указано,Западный,2,43.0,2,9,Фабричная,6500000,151162
Раменское,Зелёная околица,Фрунзенская,2,65.0,5,17,Ипподром,10990000,169076
Раменское,Солнечный,Залинейный,2,58.0,3,22,Фабричная,7200000,124137
Раменское,Не указано,Центральный,2,45.3,2,4,Ипподром,6000000,132450
Раменское,Не указано,Центральный,2,56.4,10,16,Раменское,10000000,177304
Раменское,Не указано,Центральный,2,52.5,3,5,Раменское,7900000,150476
Раменское,Не указано,Западный,2,45.0,3,4,Фабричная,5500000,122222
Раменское,Не указано,Западный,2,42.4,2,5,Есенинская,5300000,125000
Раменское,Не указано,Северный,2,69.0,14,17,Ипподром,12490000,181014
Раменское,Солнечный,Залинейный,2,40.3,5,22,Фабричная,6950000,172456
Раменское,Раменский,Западный,2,55.0,4,21,Фабричная,8700000,158181
Раменское,Не указано,Центральный,2,54.8,2,5,Раменское,7200000,131386
Раменское,Не указано,Центральный,2,51.4,2,2,Раменское,3750000,72957
Раменское,Не указано,Западный,2,48.5,2,9,Фабричная,7450000,153608
Раменское,Новый Раменский,Западный,2,53.0,2,21,Фабричная,9500000,179245
Раменское,Не указано,Залинейный,2,64.3,2,2,Фабричная,4600000,71539
Раменское,Солнечный,Залинейный,2,62.0,3,22,Фабричная,8900000,143548
Раменское,Березовая роща,Фрунзенская,2,53.0,2,3,Ипподром,5499000,103754
Раменское,Не указано,Западный,2,43.7,2,9,Фабричная,5800000,132723
Раменское,Не указано,Западный,2,45.0,4,5,Фабричная,4600000,102222
Раменское,Новый Раменский,Западный,2,44.5,4,22,Фабричная,6700000,150561
Раменское,Десятка,Северный,2,50.8,11,15,Ипподром,8500000,167322
Раменское,Солнечный,Залинейный,2,57.4,3,19,Фабричная,8500000,148083
Раменское,Солнечный,Залинейный,2,59.3,14,22,Фабричная,12000000,202360
Раменское,Зелёная околица,Фрунзенская,2,63.8,9,15,Ипподром,9400000,147335
Раменское,Не указано,Залинейный,2,53.0,3,4,Фабричная,5300000,100000
Раменское,Раменский,Западный,2,83.0,5,19,Фабричная,10999900,132528
Раменское,Не указано,Фрунзенская,2,65.6,16,17,Ипподром,9700000,147865
Раменское,Не указано,Центральный,2,50.0,9,10,Раменское,6950000,139000
Раменское,Не указано,Центральный,2,44.8,1,3,Ипподром,4950000,110491
Раменское,Солнечный,Залинейный,2,57.4,20,22,Фабричная,11750000,204703
Раменское,Не указано,Центральный,2,52.4,1,14,Ипподром,6300000,120229
Раменское,Новый Раменский,Западный,2,53.4,2,21,Фабричная,9890000,185205
Раменское,Зелёная околица,Фрунзенская,2,65.0,2,17,Ипподром,10800000,166153
Раменское,Не указано,Центральный,2,53.2,3,5,Раменское,7200000,135338
Раменское,Не указано,Западный,2,62.7,16,17,Фабричная,10700000,170653
Раменское,Не указано,Западный,2,42.0,7,9,Фабричная,7150000,170238
Раменское,Десятка,Северный,2,41.2,14,16,Ипподром,7600000,184466
Раменское,Не указано,Центральный,2,52.5,2,5,Раменское,6200000,118095
Раменское,Не указано,Западный,2,46.7,3,5,Есенинская,5100000,109207
Раменское,Десятка,Северный,2,61.1,4,18,Ипподром,10800000,176759
Раменское,Не указано,Центральный,2,64.0,3,9,Раменское,13500000,210937
Раменское,Не указано,Центральный,2,44.0,2,5,Ипподром,6400000,145454
Раменское,Не указано,Западный,2,44.9,1,9,Фабричная,6100000,135857
Раменское,Не указано,Западный,2,44.6,1,5,Фабричная,5200000,116591
Раменское,Зелёная околица,Фрунзенская,2,61.7,16,17,Ипподром,11800000,191247
Раменское,Березовая роща,Фрунзенская,2,59.0,1,3,Ипподром,7599999,128813
Раменское,Не указано,Центральный,2,49.1,1,3,Ипподром,5300000,107942
Раменское,Раменское парк,Западный,2,69.0,6,17,Фабричная,10500000,152173
Раменское,Не указано,Залинейный,2,36.5,1,1,Есенинская,4690000,128493
Раменское,Флагман,Западный,2,58.6,16,17,Фабричная,9500000,162116
Раменское,Не указано,Центральный,2,44.1,9,9,Раменское,5800000,131519
Раменское,Десятка,Северный,2,55.0,14,14,Ипподром,8700000,158181
Раменское,Зелёная околица,Фрунзенская,2,63.1,3,17,Ипподром,10300000,163232
Раменское,Не указано,Западный,2,42.0,2,5,Есенинская,6190000,147380
Раменское,Не указано,Центральный,2,48.0,4,5,Раменское,5990000,124791
Раменское,Новый Раменский,Западный,2,43.0,20,23,Фабричная,7100000,165116
Раменское,Не указано,Центральный,2,46.2,4,9,Раменское,5900000,127705
Раменское,Раменское парк,Западный,2,69.6,3,16,Фабричная,10500000,150862
Раменское,Не указано,Центральный,2,63.0,9,17,Ипподром,9800000,155555
Раменское,Не указано,Западный,2,55.0,5,14,Фабричная,7990000,145272
Раменское,Не указано,Западный,2,46.0,1,5,Фабричная,4750000,103260
Раменское,Не указано,Центральный,2,44.1,3,5,Раменское,5300000,120181
Раменское,Не указано,Западный,2,43.0,1,4,Фабричная,5600000,130232
Раменское,Десятка,Северный,2,57.1,17,17,Ипподром,8690000,152189
Раменское,Северный парк,Западный,2,67.8,4,22,Фабричная,8400000,123893
Раменское,Не указано,Центральный,2,65.0,2,5,Раменское,9500000,146153
Раменское,Зелёная околица,Фрунзенская,2,64.1,4,17,Ипподром,10990000,171450
Раменское,Не указано,Западный,2,43.5,9,9,Фабричная,6300000,144827
Раменское,Не указано,Западный,2,58.3,10,17,Фабричная,9800000,168096
Раменское,Не указано,Центральный,2,42.0,3,5,Раменское,5900000,140476
Раменское,Зелёная околица,Фрунзенская,2,63.1,11,17,Ипподром,9700000,153724
Раменское,Парк на Фабричной,Залинейный,2,52.5,2,17,Фабричная,10200000,194285
Раменское,Березовая роща,Фрунзенская,2,58.1,2,3,Ипподром,6500000,111876
Раменское,Десятка,Северный,2,69.5,8,14,Ипподром,10900000,156834
Раменское,Солнечный,Залинейный,2,57.7,9,24,Фабричная,8990000,155805
Раменское,Не указано,Центральный,2,49.0,2,3,Ипподром,5300000,108163
Раменское,Новый Раменский,Западный,2,44.7,22,22,Фабричная,9530000,213199
Раменское,Не указано,Центральный,2,45.8,1,5,Раменское,5300000,115720
Раменское,Новый Раменский,Западный,2,51.2,11,21,Фабричная,9500000,185546
Раменское,Не указано,Залинейный,2,75.0,6,6,Фабричная,8900000,118666
Раменское,Зелёная околица,Фрунзенская,2,65.0,5,17,Ипподром,9500000,146153
Раменское,Не указано,Залинейный,2,74.8,6,6,Фабричная,10200000,136363
Раменское,Десятка,Северный,2,55.6,10,14,Ипподром,8990000,161690
Раменское,Десятка,Северный,2,66.0,11,16,Ипподром,10400000,157575
Раменское,Не указано,Центральный,2,23.0,5,5,Раменское,4150000,180434
Раменское,Не указано,Центральный,2,55.0,4,5,Раменское,7400000,134545
Раменское,Не указано,Залинейный,2,48.0,4,5,Фабричная,4999000,104145
Раменское,Не указано,Центральный,2,46.3,1,2,Ипподром,5100000,110151
Раменское,Не указано,Центральный,2,45.0,2,9,Раменское,7050000,156666
Раменское,Березовая роща,Фрунзенская,2,55.0,2,4,Ипподром,5399000,98163
Раменское,Солнечный,Залинейный,2,57.7,6,22,Фабричная,9550000,165511
Раменское,Не указано,Залинейный,2,41.4,1,2,Раменское,5450000,131642
Раменское,Зелёная околица,Фрунзенская,2,66.0,5,17,Ипподром,11000000,166666
Раменское,Раменский,Западный,2,79.5,7,18,Фабричная,12000000,150943
Раменское,Не указано,Центральный,2,51.2,9,9,Ипподром,7997000,156191
Раменское,Не указано,Западный,2,48.2,6,9,Есенинская,6280000,130290
Раменское,Не указано,Залинейный,2,43.9,4,4,Фабричная,6100000,138952
Раменское,Не указано,Центральный,2,44.7,4,9,Раменское,7500000,167785
Раменское,Не указано,Западный,2,46.0,3,3,Есенинская,5850000,127173
Раменское,Солнечный,Залинейный,2,60.9,3,12,Фабричная,7990000,131198
Раменское,Не указано,Центральный,2,42.0,5,5,Ипподром,5600000,133333
Раменское,Северный парк,Западный,2,63.4,19,23,Фабричная,10880000,171608
Раменское,Зелёная околица,Фрунзенская,2,63.5,5,17,Ипподром,10150000,159842
Раменское,Не указано,Залинейный,2,65.9,7,17,Фабричная,10300000,156297
Раменское,Солнечный,Залинейный,2,77.2,14,22,Фабричная,10500000,136010
Раменское,Солнечный,Залинейный,2,78.7,22,22,Фабричная,10600000,134688
Раменское,Зелёная околица,Фрунзенская,2,62.3,5,11,Ипподром,11100000,178170
Раменское,Зелёная околица,Фрунзенская,2,63.1,12,17,Ипподром,11150000,176703
Раменское,Не указано,Центральный,2,71.8,2,17,Ипподром,11500000,160167
Раменское,Зелёная околица,Фрунзенская,2,62.4,6,17,Ипподром,11500000,184294
Раменское,Не указано,Фрунзенская,2,63.0,4,17,Ипподром,11700000,185714
Раменское,Раменский,Западный,2,78.4,11,18,Фабричная,12200000,155612
Раменское,Не указано,Северный,2,68.8,13,17,Ипподром,12700000,184593
Раменское,Флагман,Западный,2,69.8,6,17,Фабричная,13500000,193409
Раменское,Не указано,Центральный,2,47.5,4,5,Раменское,7140000,150315
Раменское,Не указано,Западный,2,43.9,5,9,Фабричная,7499000,170820
Раменское,Борисоглебский,Западный,2,70.8,8,16,Фабричная,10800000,152542
Раменское,Березовая роща,Фрунзенская,2,50.0,3,3,Ипподром,5990000,119800
Раменское,Не указано,Западный,2,44.0,1,5,Есенинская,5550000,126136
Раменское,Парк на Фабричной,Залинейный,2,60.0,6,17,Фабричная,10600000,176666
Раменское,Парк на Фабричной,Залинейный,2,60.1,3,17,Фабричная,10350000,172212
Раменское,Солнечный,Залинейный,2,56.4,13,17,Фабричная,8400000,148936
Раменское,Зелёная околица,Фрунзенская,2,67.2,17,17,Ипподром,12500000,186011
Раменское,Не указано,Центральный,2,61.3,3,4,Раменское,7999000,130489
Раменское,Десятка,Северный,2,72.0,13,14,Ипподром,10100000,140277
Раменское,Парк на Фабричной,Залинейный,2,66.7,2,17,Фабричная,9300000,139430
Раменское,Не указано,Центральный,2,43.0,2,4,Ипподром,5500000,127906
Раменское,Не указано,Западный,2,70.0,9,10,Фабричная,13000000,185714
Раменское,Не указано,Фрунзенская,2,63.2,4,17,Ипподром,11000000,174050
Раменское,Не указано,Западный,2,59.5,16,16,Котельники,9000000,151260
Раменское,Раменское парк,Западный,2,61.4,6,16,Фабричная,9800000,159609
Раменское,Солнечный,Залинейный,2,57.7,7,12,Фабричная,8000000,138648
Раменское,Зелёная околица,Фрунзенская,2,63.4,11,17,Ипподром,10900000,171924
Раменское,Не указано,Центральный,2,39.4,4,4,Ипподром,5000000,126903
Раменское,Не указано,Западный,2,44.0,4,5,Фабричная,5250000,119318
Раменское,Не указано,Центральный,2,45.0,1,5,Раменское,5600000,124444
Раменское,Не указано,Фрунзенская,2,63.0,4,17,Ипподром,11780000,186984
Раменское,Не указано,Западный,2,46.1,1,5,Есенинская,5400000,117136
Раменское,Не указано,Центральный,2,46.1,1,5,Раменское,6200000,134490
Раменское,Зелёная околица,Фрунзенская,2,63.7,12,17,Ипподром,11150000,175039
Раменское,Березовая роща,Фрунзенская,2,52.3,3,3,Ипподром,7200000,137667
Раменское,Не указано,Западный,2,45.0,1,5,Есенинская,5400000,120000
Раменское,Не указано,Центральный,2,57.5,9,14,Ипподром,10000000,173913
Раменское,Не указано,Залинейный,2,44.0,1,5,Фабричная,5000000,113636
Раменское,Березовая роща,Фрунзенская,2,59.2,3,3,Ипподром,5900000,99662
Раменское,Не указано,Западный,2,45.4,4,5,Есенинская,5450000,120044
Раменское,Зелёная околица,Фрунзенская,2,66.0,17,17,Ипподром,12800000,193939
Раменское,Солнечный,Залинейный,2,58.0,10,22,Фабричная,8950000,154310
Раменское,Не указано,Центральный,2,53.0,5,5,Раменское,7000000,132075
Раменское,Не указано,Центральный,2,45.8,2,5,Раменское,6000000,131004
Раменское,Десятка,Северный,2,53.3,2,16,Ипподром,7950000,149155
Раменское,Флагман,Западный,2,40.0,1,17,Фабричная,7400000,185000
Раменское,Кратово,Западный,2,60.8,10,16,Есенинская,9500000,156250
Раменское,Не указано,Центральный,2,42.0,4,5,Раменское,5700000,135714
Раменское,Солнечный,Залинейный,2,56.7,4,22,Фабричная,8590000,151499
Раменское,Березовая роща,Фрунзенская,2,49.3,1,3,Ипподром,5500000,111561
Раменское,Солнечный,Залинейный,2,63.0,10,22,Фабричная,10800000,171428
Раменское,Березовая роща,Фрунзенская,2,59.5,1,3,Ипподром,6800000,114285
Раменское,Не указано,Центральный,2,45.6,4,4,Ипподром,5000000,109649
Раменское,Солнечный,Залинейный,2,57.1,11,16,Фабричная,8950000,156742
